Time,NO,PM10,PM2.5,AQI
2/22/2022 2:00,0,12.32,8.14,34
2/22/2022 3:00,-0.19,11.7,7.49,31
2/22/2022 4:00,-0.4,12.09,7.86,33
2/22/2022 5:00,-0.03,12.23,8.05,34
2/22/2022 6:00,1.99,12.5,8.33,35
2/22/2022 7:00,4.95,7.95,5.12,21
2/22/2022 8:00,12.84,3.3,2.1,9
2/22/2022 9:00,12.24,6.94,3.85,16
2/22/2022 10:00,7.17,11.85,6.73,28
2/22/2022 11:00,3.49,11.02,6.73,28
2/22/2022 12:00,4.54,11.57,7.01,29
2/22/2022 13:00,3.38,10.79,6.38,27
2/22/2022 14:00,4.15,8.38,5.33,22
2/22/2022 15:00,3.68,7.24,4.18,17
2/22/2022 16:00,5.17,8.75,4.86,20
2/22/2022 17:00,13.01,9.23,5.77,24
2/22/2022 18:00,14.36,9.9,6.29,26
2/22/2022 19:00,11.93,12,7.98,33
2/22/2022 20:00,12.24,18.06,12.26,52
2/22/2022 21:00,7.42,17.16,10.92,46
2/22/2022 22:00,5.35,16.49,10,42
2/22/2022 23:00,3,16.37,9.53,40
2/23/2022 0:00,1.49,16.96,9.5,40
2/23/2022 1:00,0.63,17.02,9.31,39
2/23/2022 2:00,0.39,13.73,7.5,31
2/23/2022 3:00,0.49,11.14,6.08,25
2/23/2022 4:00,0.09,9.39,5.02,21
2/23/2022 5:00,0.4,8.21,4.73,20
2/23/2022 6:00,2.35,7.8,4.46,19
2/23/2022 7:00,7,7.18,4.06,17
2/23/2022 8:00,10.89,7.35,3.53,15
2/23/2022 9:00,8.51,7.86,4.27,18
2/23/2022 10:00,5.57,6.05,2.98,12
2/23/2022 11:00,4.51,7.94,3.52,15
2/23/2022 12:00,4.6,8.64,3.84,16
2/23/2022 13:00,5.47,8.05,3.78,16
2/23/2022 14:00,4.37,9.91,4.02,17
2/23/2022 15:00,5.81,9.75,4.8,20
2/23/2022 16:00,9.27,7.71,5.06,21
2/23/2022 17:00,9.17,8.21,5.52,23
2/23/2022 18:00,11.87,10.34,6.84,28
2/23/2022 19:00,8.58,9.85,7.05,29
2/23/2022 20:00,5.94,5.55,4.34,18
2/23/2022 21:00,5.85,4.99,3.72,16
2/23/2022 22:00,4.02,6.98,4.86,20
2/23/2022 23:00,3.04,9.1,5.58,23
2/24/2022 0:00,2.06,11.86,6.48,27
2/24/2022 1:00,1.08,10.54,5.95,25
2/24/2022 2:00,0.81,8.12,5.13,21
2/24/2022 3:00,0.23,8.6,4.83,20
2/24/2022 4:00,1.99,6.99,4.02,17
2/24/2022 5:00,0.44,3.45,2.2,9
2/24/2022 6:00,2.41,1.77,1.15,5
2/24/2022 7:00,7.39,1.86,1.24,5
2/24/2022 8:00,16.22,1.99,1.17,5
2/24/2022 9:00,16.36,2.34,1.39,6
2/24/2022 10:00,10.33,2.6,1.4,6
2/24/2022 11:00,6.28,5.04,2.6,11
2/24/2022 12:00,5.45,5.36,2.84,12
2/24/2022 13:00,4.52,7.24,4.11,17
2/24/2022 14:00,4.8,7.74,4.42,18
2/24/2022 15:00,6.11,10.17,5.41,23
2/24/2022 16:00,8.05,7.18,4.43,18
2/24/2022 17:00,8.44,8.77,5.36,22
2/24/2022 18:00,14.87,11.23,7.03,29
2/24/2022 19:00,10,14.33,8.92,37
2/24/2022 20:00,6.49,12.48,8.32,35
2/24/2022 21:00,6.05,7.92,5.66,24
2/24/2022 22:00,5.24,7.28,5.27,22
2/24/2022 23:00,4.49,5.32,3.85,16
2/25/2022 0:00,2.44,8.09,5.18,22
2/25/2022 1:00,1.19,8.77,5.63,23
2/25/2022 2:00,0.62,8.59,5.54,23
2/25/2022 3:00,2.53,9,5.36,22
2/25/2022 4:00,1.18,8.35,5.05,21
2/25/2022 5:00,1.99,9.69,5.77,24
2/25/2022 6:00,6.34,12.69,7.14,30
2/25/2022 7:00,17.49,13.45,7.26,30
2/25/2022 8:00,26.22,14.66,7.85,33
2/25/2022 9:00,19.61,18.18,9.28,39
2/25/2022 10:00,14.66,17.57,8.5,35
2/25/2022 11:00,9.85,17.4,8.17,34
2/25/2022 12:00,7.26,16.45,8.09,34
2/25/2022 13:00,6.86,14.01,7.05,29
2/25/2022 14:00,7.38,15.01,8.68,36
2/25/2022 15:00,14.66,15.96,7.35,31
2/25/2022 16:00,17.3,24.87,7.79,32
2/25/2022 17:00,22.47,25.86,8.45,35
2/25/2022 18:00,21.13,18.89,8.48,35
2/25/2022 19:00,14.73,16.57,10.77,45
2/25/2022 20:00,12.51,12.16,7.13,30
2/25/2022 21:00,9,10.73,6.68,28
2/25/2022 22:00,6.2,8.04,4.94,21
2/25/2022 23:00,3.62,7.09,3.86,16
2/26/2022 0:00,3.29,7.39,3.85,16
2/26/2022 1:00,2.01,5.49,3.23,13
2/26/2022 2:00,1.2,6.99,3.73,16
2/26/2022 3:00,0.87,6.95,3.57,15
2/26/2022 4:00,1.08,5.07,2.79,12
2/26/2022 5:00,1.03,5.39,2.85,12
2/26/2022 6:00,1.86,7.26,3.79,16
2/26/2022 7:00,6.16,5.87,2.86,12
2/26/2022 8:00,7.09,6.93,3.36,14
2/26/2022 9:00,6.88,9.14,3.66,15
2/26/2022 10:00,6.07,10.46,3.81,16
2/26/2022 11:00,4.01,12.2,3.93,16
2/26/2022 12:00,5.99,12.85,4.68,20
2/26/2022 13:00,6.79,20.74,9.8,41
2/26/2022 14:00,5.19,15.76,7.99,33
2/26/2022 15:00,7.77,22.02,13.85,55
2/26/2022 16:00,7.56,17.12,11.13,46
2/26/2022 17:00,6.77,18.04,11.02,46
2/26/2022 18:00,7.89,18.44,11.33,47
2/26/2022 19:00,5.07,21.89,12.85,53
2/26/2022 20:00,5.15,20.97,11.96,50
2/26/2022 21:00,4.43,19.08,11.47,48
2/26/2022 22:00,4.17,17.84,10.55,44
2/26/2022 23:00,2.59,17.25,10.58,44
2/27/2022 0:00,3.04,19.25,11.13,46
2/27/2022 1:00,1.7,18.05,10.12,42
2/27/2022 2:00,2.11,19.86,10.56,44
2/27/2022 3:00,2.63,21,11.29,47
2/27/2022 4:00,2.97,20.91,11.65,49
2/27/2022 5:00,3.01,20.72,11.77,49
2/27/2022 6:00,5.17,20.17,10.97,46
2/27/2022 7:00,2.75,21.31,11.23,47
2/27/2022 8:00,3.29,21.99,11.27,47
2/27/2022 9:00,3.38,21.77,11.87,49
2/27/2022 10:00,4.69,22.98,11.83,49
2/27/2022 11:00,5.78,24.3,12.4,52
2/27/2022 12:00,5.08,21.85,12.08,51
2/27/2022 13:00,4.85,21.72,12.03,51
2/27/2022 14:00,5.52,18.79,10.81,45
2/27/2022 15:00,6.66,21.2,13.14,53
2/27/2022 16:00,7.63,10.62,7.05,29
2/27/2022 17:00,9.14,6.18,4.6,19
2/27/2022 18:00,4.62,5.29,3.82,16
2/27/2022 19:00,7.17,7.38,5.16,22
2/27/2022 20:00,5.19,9.83,6.56,27
2/27/2022 21:00,3.29,10.15,5.45,23
2/27/2022 22:00,3.57,8.14,4.75,20
2/27/2022 23:00,1.62,7.38,4.52,19
2/28/2022 0:00,0.96,4.74,2.88,12
2/28/2022 1:00,0.67,1.87,1.09,5
2/28/2022 2:00,0.1,0.93,0.61,3
2/28/2022 3:00,0.35,0.57,0.34,1
2/28/2022 4:00,1.78,0.78,0.18,1
2/28/2022 5:00,1.74,0.56,0.13,1
2/28/2022 6:00,5.43,2.96,1.2,5
